NUM_CONDITIONAL,NUM_SWITCH,NUM_TYPE_ACCESS,NUM_INVOCATION,NUM_IF,NUM_ASSIGN,NUM_TYPED_ELEMENTS,NUM_VAR_ACCESS,NUM_FIELD_ACCESS,NUM_LOCAL,NUM_PACKAGE,NUM_LOC,LOC_RATIO,CON_LOC,CON_ASSERT,CON_CONDITIONAL,CON_SWITCH,CON_TYPE_ACCESS,CON_INVOCATION,CON_IF,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_VAR_ACCESS,CON_FIELD_ACCESS,CON_LOCAL,CON_PACKAGE,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPED_ELEMENTS_COUPLING,TYPED_ELEMENTS_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
0,0,474,289,89,107,1814,538,296,28,1750,441,0.717073170731707,174,0,0,0,178,108,30,41,727,223,128,16,696,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0.75,0.72279792746114,0,1
0,0,11,8,2,0,46,12,7,3,50,11,0.017886178861789,604,0,0,0,641,389,117,148,2495,749,417,41,2396,0.1,0.071428571428572,0,0,0.071428571428572,0,0,0,1,0,1,0,0.333333333333333,0,0,0,0.027777777777778,0.022617124394184,0,0
0,0,0,1,0,0,3,2,0,0,8,2,0.015625,126,0,0,0,71,92,16,6,391,120,12,20,589,0.142857142857143,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.028776978417266,0,1,0
0,0,1,2,1,0,6,2,0,0,13,4,0.012987012987013,304,0,0,0,152,206,20,49,1001,333,160,45,1492,0.142857142857143,0,1,0,0,0,0,0,0.5,1,0.5,1,0.5,0,0,0,0.087912087912088,0,1,0
0,0,0,1,0,0,1,0,0,0,2,1,0.003246753246753,307,0,0,0,153,207,21,49,1005,335,160,45,1503,0,0,0,0,0,0,0,0,0.090909090909091,0.2,0.090909090909091,0.2,0,0,0,0,0.021978021978022,0,0.15,0
0,0,1,3,0,0,12,5,1,2,22,4,0.012987012987013,304,0,0,0,152,205,21,49,995,330,159,43,1483,0.5,0,0,0,0.083333333333333,0,0,0,1,0,1,0,0.009009009009009,0,0.714285714285714,0,0.107142857142857,0,0,0
0,0,1,2,1,0,6,2,0,0,13,4,0.012987012987013,304,0,0,0,152,206,20,49,1001,333,160,45,1492,0.142857142857143,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.087912087912088,0,0.142857142857143,0
0,0,1,1,0,0,3,0,0,0,2,2,0.08,23,0,0,0,11,6,4,1,49,16,9,2,42,0,0,0,0,0,0,0,0,1,0,1,0,0.333333333333333,0,0,0,0.285714285714286,0,0,0
0,0,0,3,0,0,9,3,2,1,14,3,0.25,9,0,0,0,3,10,0,1,36,11,5,3,63,0.5,0,0.666666666666667,0,0.5,0,0.666666666666667,0,1,0,1,0,0,0,0,0,0.238095238095238,0,0.833333333333333,0
0,0,1,3,1,0,13,5,0,1,20,5,0.119047619047619,37,0,1,0,6,14,6,2,77,27,0,4,135,1,0.333333333333333,0.5,1,0,0,0,0,1,0.5,1,0.5,0.2,0,1,0,0.7,0,0.5,0
0,0,3,2,1,2,15,5,1,0,45,6,0.260869565217391,17,0,0,0,5,7,2,2,39,11,2,3,106,0.5,0.5,0.5,0.5,0.5,0,0.5,0,1,0.5,1,0,0.5,0.333333333333333,0.5,0.5,0.5,0.352941176470588,0.5,1
0,0,1,1,0,0,4,1,1,0,6,2,0.043478260869565,44,0,0,0,34,18,7,5,162,44,22,6,129,0.142857142857143,0,0.333333333333333,0,0.142857142857143,0,0.333333333333333,0,1,0,1,0,0.035714285714286,0,0.666666666666667,0,0.142857142857143,0.023809523809524,0.333333333333333,1
0,0,7,8,2,3,42,11,6,1,37,15,0.258620689655172,43,0,0,0,18,13,6,7,119,33,18,1,129,1,0,1,0,1,0.6,1,1,1,1,1,1,0.28,0,1,0,0.636363636363636,0.283783783783784,1,1
0,0,1,4,0,0,16,5,0,2,25,5,0.416666666666667,7,0,0,0,7,10,0,0,33,7,2,4,50,1,0,0.5,0,0,0,0,0,1,0.25,1,0.5,1,0,0.25,0,1,0.5,0.5,0.75
0,0,4,7,0,0,26,8,1,2,43,7,0.538461538461538,6,0,0,0,5,8,0,0,27,6,1,3,41,1,0,0.5,0,1,0,0,0,1,0,1,0.5,1,0.5,0,0,1,0.727272727272727,0.5,1
0,0,27,89,0,3,211,63,6,6,274,39,0.709090909090909,16,0,0,0,6,25,0,0,62,14,3,3,74,1,1,0.12962962962963,0.111111111111111,1,1,0.037037037037037,0.018518518518519,1,0.055555555555556,1,0.12962962962963,1,1,0.037037037037037,0.037037037037037,1,0.932203389830508,0.055555555555556,0.240740740740741
0,0,1,1,0,0,4,1,0,1,7,2,0.047619047619048,40,0,0,0,12,34,6,0,120,40,0,5,218,0.166666666666667,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.069767441860465,0.054054054054054,0,0
0,0,4,3,0,0,13,5,4,0,19,2,0.166666666666667,10,0,0,0,4,6,3,0,27,9,5,1,28,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.5,1,0.5,1,0.333333333333333,0.5,0.5,1,0.555555555555556,0.5,0.5
0,0,2,1,0,0,4,1,1,0,4,2,0.666666666666667,1,0,0,0,1,1,0,0,3,1,0,0,7,1,0,0,0,1,0,0,0,1,0,1,0,0.666666666666667,0,1,0,0.571428571428571,0,1,0
1,0,4,4,1,0,48,14,3,0,30,7,0.466666666666667,8,0,1,0,5,5,1,0,42,12,4,3,26,0.75,0.666666666666667,0,0.538461538461538,0.6,0,0.384615384615385,0,1,0,1,0,0.5,0,0.538461538461538,0,0.536585365853659,0,0.846153846153846,0
0,0,1,2,1,0,8,2,1,0,14,4,0.181818181818182,18,0,0,0,6,9,0,1,32,11,4,1,54,1,0,0,0,1,0,0,0,1,0,1,0,0.142857142857143,0,1,0,1,0,0,0
0,0,0,1,0,0,3,1,0,1,5,2,0.029411764705882,66,0,0,0,6,68,9,1,230,87,4,14,497,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.035294117647059,0,0,0
0,0,1,2,0,0,6,1,0,0,12,2,0.038461538461539,50,0,0,0,13,29,3,0,164,38,6,6,304,0.090909090909091,0,1,0,0,0,0,0,1,0,1,0,0.333333333333333,0,1,0,0.222222222222222,0,0,0
0,0,17,10,3,5,66,20,10,0,62,16,0.026016260162602,599,0,0,0,635,387,116,143,2475,741,414,44,2384,0.333333333333333,0.2,0,0,0.333333333333333,0.037037037037037,0,0,1,0,1,0,0.333333333333333,0.166666666666667,0,0,0.027777777777778,0.018691588785047,0.1,0.266666666666667
0,0,5,5,1,0,28,7,3,0,23,6,0.193548387096774,25,1,0,0,12,13,5,2,77,29,6,8,106,0.428571428571429,0.4,0,0,0.428571428571429,0,0,0,1,0,1,0,0.4,0,1,0,0.326086956521739,0,1,0
0,0,4,5,0,0,20,5,0,2,36,9,0.9,1,0,0,0,1,1,0,0,3,1,0,0,8,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1
0,0,0,1,0,0,4,2,0,0,10,2,0.133333333333333,13,0,0,0,5,6,1,2,35,9,1,3,21,1,0,0.5,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,1,0,0.5,0
0,0,5,1,0,1,25,8,6,1,32,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
0,0,0,2,0,0,6,4,0,0,12,3,0.111111111111111,24,0,1,0,5,14,4,1,76,26,0,10,110,1,0.5,0.166666666666667,0,0,0,0,0,1,0,1,0,0,0,0,0,0.181818181818182,0,0.833333333333333,0
0,0,3,6,1,1,20,5,2,1,25,6,0.545454545454545,5,0,0,0,0,2,1,0,10,3,0,1,18,1,0,0.166666666666667,0,1,0,0.166666666666667,0,1,0.166666666666667,1,0.166666666666667,1,0,0.166666666666667,0,1,0.625,0.166666666666667,1
0,0,3,3,0,0,15,3,3,0,15,4,0.307692307692308,9,0,0,0,3,4,0,1,22,8,3,0,37,0.6,0,1,0,0.6,0,1,0,1,0,1,0,0.5,0,1,0,0.375,0,1,0
0,0,0,5,0,0,9,4,0,0,20,3,0.142857142857143,18,0,0,0,3,12,1,3,54,14,2,5,75,0.666666666666667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.666666666666667,0.4,0,0
0,0,1,2,0,0,5,1,0,0,8,2,0.076923076923077,24,0,0,0,16,37,0,0,115,30,6,5,172,0.5,0,0,0,0,0,0,0,1,0,1,0,0.1,0,0,0,0.3,0.1,0,0
0,0,4,12,0,0,53,14,3,4,90,14,0.538461538461538,12,0,0,0,13,27,0,0,70,17,3,1,91,1,1,0,0,1,0,0,0,1,0,1,0,0.5,0,0,0,1,1,0,0
0,0,1,1,0,0,3,1,0,0,9,2,0.074074074074074,25,0,0,0,6,8,5,2,50,16,0,3,80,0.25,0,0,0,0,0,0,0,1,0,1,0,0.5,0,1,0,0.142857142857143,0,1,0
0,0,1,1,0,1,5,2,0,0,9,2,0.074074074074074,25,0,0,0,6,8,5,1,48,15,0,3,80,0.5,0.166666666666667,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0,0
1,0,12,15,2,0,65,13,8,4,79,13,0.866666666666667,2,0,0,0,6,3,0,0,19,7,3,1,45,1,1,0,0,1,1,0,1,1,0,1,0,0.666666666666667,0,1,0,1,0.75,0,1
0,0,2,1,0,0,5,1,1,0,9,2,0.111111111111111,16,0,1,0,6,15,4,0,56,18,2,4,104,1,0,0,0,1,0,0,0,1,0,1,0,1,0.142857142857143,0,1,1,0.068965517241379,0.5,1
0,0,1,2,1,0,11,5,0,0,13,4,0.4,6,0,0,0,2,3,0,0,12,1,0,0,17,1,0.5,0.5,1,0,0,0,0,1,0.5,1,0.5,1,0,0.5,0,0.411764705882353,0,1,0
0,0,2,2,0,0,5,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,0,1,0,0,3,1,0,1,9,2,0.111111111111111,16,1,0,0,7,13,3,3,59,23,4,2,111,0.25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.076923076923077,0.074074074074074,0.5,0.75
0,0,1,1,0,0,5,2,0,0,15,2,0.333333333333333,4,0,0,0,2,2,1,0,9,4,1,0,24,0.5,0,0.666666666666667,0,0,0,0,0,1,0,1,0,0.333333333333333,0,0.666666666666667,0,0.357142857142857,0,1,0
0,0,2,9,0,0,27,10,1,2,48,8,0.137931034482759,50,0,1,0,5,38,5,3,141,51,3,14,238,0.5,0.25,0.125,0.125,0.25,0,0.125,0,1,0.125,1,0.125,0.5,0.2,0.125,0.25,0.358974358974359,0.25,0.375,0.125
