NUM_CONDITIONAL,NUM_SWITCH,NUM_TYPE_ACCESS,NUM_INVOCATION,NUM_IF,NUM_ASSIGN,NUM_TYPED_ELEMENTS,NUM_VAR_ACCESS,NUM_FIELD_ACCESS,NUM_LOCAL,NUM_PACKAGE,NUM_LOC,LOC_RATIO,CON_LOC,CON_ASSERT,CON_CONDITIONAL,CON_SWITCH,CON_TYPE_ACCESS,CON_INVOCATION,CON_IF,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_VAR_ACCESS,CON_FIELD_ACCESS,CON_LOCAL,CON_PACKAGE,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPED_ELEMENTS_COUPLING,TYPED_ELEMENTS_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
0,0,1,5,2,0,37,19,1,3,70,9,0.257142857142857,26,0,0,0,5,11,7,1,56,28,1,3,180,1,1,0.25,0.25,1,0,0.25,0,1,0.25,1,0.25,0.25,0,0.5,0,0.25,0,1,0
2,0,3,4,0,0,31,13,2,2,55,7,0.212121212121212,26,0,0,0,6,15,1,2,64,31,4,6,159,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,1,0.428571428571429,0.333333333333333,0.333333333333333
0,0,0,1,0,1,4,2,0,0,5,2,0.015384615384615,128,0,0,1,6,40,21,18,276,111,1,12,323,0.090909090909091,0,0.25,0,0,0,0,0,1,0.25,1,0.25,0,0,0,0,0.08,0,0.25,0
0,0,1,2,0,0,7,2,1,1,11,4,0.2,16,0,0,0,8,8,1,3,38,11,7,2,67,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0,0.666666666666667,0,1,0.333333333333333,1,0.333333333333333,0.111111111111111,0,1,0,0.173913043478261,0,1,0
0,0,1,1,0,0,5,0,0,1,6,3,0.230769230769231,10,0,0,0,3,8,0,0,25,8,2,3,44,0,0,0,0,0,0,0,0,0.5,0,1,0,0.25,0,0.333333333333333,0,0.2,0.136363636363636,0,0.333333333333333
0,0,0,2,0,1,6,3,0,0,6,2,0.028571428571429,68,0,0,1,27,52,6,9,249,97,24,19,302,0.5,0,0,0,0,0,0,0,0.25,0,1,0,0,0,0,0,0.083333333333333,0,0,0
0,0,2,2,0,0,10,4,0,0,42,3,0.375,5,0,0,0,4,3,1,1,19,5,3,2,37,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.666666666666667,0.4,0,0.666666666666667,0,0.566666666666667,0,1,0
0,0,0,1,0,0,4,3,1,0,9,2,0.166666666666667,10,0,0,0,4,5,0,1,36,12,2,5,85,1,0.333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.111111111111111,0,1,0
0,0,4,1,1,0,8,3,3,0,12,5,0.227272727272727,17,0,0,0,10,3,5,0,46,16,5,3,39,1,0,0,0,1,0,0,0,1,0,1,0,0.5,0,0,0,0.5,0,0,0
0,0,3,15,0,0,35,6,0,2,53,6,0.1875,26,0,0,0,10,31,2,0,88,23,4,5,145,1,0.5,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.333333333333333,1,0.25,0.333333333333333,0.666666666666667,0.454545454545455,0.369565217391304,0.333333333333333,0.666666666666667
0,0,3,4,3,0,47,20,4,4,35,18,0.31578947368421,39,0,0,0,11,23,7,6,142,54,5,8,260,1,1,0,0,1,1,0,0,1,0,1,0,0.214285714285714,0,0.4,0,0.230769230769231,0.130434782608696,0.6,0.8
0,0,1,1,0,0,5,2,1,0,8,2,0.040816326530612,47,0,0,0,10,21,7,6,156,64,7,12,228,0.5,0.333333333333333,0,0,0.5,0,0,0,1,0,1,0,0.090909090909091,0,0.125,0,0.272727272727273,0,0,0
0,0,3,3,0,7,41,17,0,1,8,9,0.111111111111111,72,0,0,1,6,6,0,43,294,111,0,9,60,0.428571428571429,0.277777777777778,0,0,0,0,0,0,1,0,1,0,0.333333333333333,0,0,0,0.117647058823529,0,1,0
0,0,2,3,0,0,15,6,2,2,12,4,0.307692307692308,9,1,0,0,0,4,1,1,25,10,1,3,3,1,1,0.666666666666667,0,1,0,0,0,1,0,1,0.333333333333333,1,0,0.333333333333333,0,0.8,0,1,0
0,0,1,1,0,0,7,3,1,0,6,3,0.176470588235294,14,2,0,0,2,8,2,1,48,21,5,4,17,0.5,0.25,0.666666666666667,0.666666666666667,0.5,0,0.666666666666667,0,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.260869565217391,0,1,0
0,0,6,10,0,0,43,15,1,3,100,12,0.17910447761194,55,1,0,0,32,48,9,0,211,74,15,10,487,1,0.75,0,0,0.1,0,0.666666666666667,0,1,0,1,0,1,0.5,0,0,1,0.5,0,0
0,0,0,1,0,0,2,1,0,0,1,2,0.111111111111111,16,0,0,0,10,9,4,2,44,17,9,1,90,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,2,1,0,0,6,1,1,0,7,3,0.1875,13,0,0,0,5,8,2,0,27,8,2,2,63,0.333333333333333,0,1,0,0.333333333333333,0,1,0,1,0.333333333333333,1,0.333333333333333,0.285714285714286,0,1,0,0.225806451612903,0,1,0
0,0,0,3,1,0,8,3,0,1,17,5,0.2,20,0,0,0,4,9,3,0,43,16,1,5,104,1,0.666666666666667,0.2,0.2,0,0,0,0,1,0.2,1,0.2,0,0,0,0,0.15,0,1,0
0,0,1,1,0,0,3,0,0,0,3,3,0.1,27,2,0,0,15,31,2,0,82,20,8,3,134,0,0,0,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.25,0,0.333333333333333,0,0.046153846153846,0,1,0
0,0,1,1,0,0,4,1,1,0,5,2,0.153846153846154,11,1,0,0,8,22,1,0,56,15,5,3,94,1,0,0,0,1,0,0,0,1,0,1,0,0.333333333333333,0,0,0,0.102040816326531,0,0.666666666666667,0
0,0,1,2,0,1,13,6,2,0,20,2,0.133333333333333,13,2,0,0,8,8,1,0,48,22,8,3,85,1,0.5,0.25,0.25,1,0,0.25,0,1,0.25,1,0.25,0.166666666666667,0,0.75,0,0.310344827586207,0,0.75,0
0,0,2,2,0,0,6,2,0,0,10,3,0.09375,29,3,0,0,12,16,1,2,112,46,9,7,175,0.5,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.5,0,0.333333333333333,0,0.5,0,0.333333333333333,0
0,0,1,1,0,0,5,2,0,0,12,2,0.153846153846154,11,2,0,0,4,5,0,1,40,18,4,4,61,1,0,0,0,0,0,0,0,1,0,1,0,0.25,0,0.4,0,0.363636363636364,0.212121212121212,0,0.8
0,0,10,14,1,1,83,35,6,5,141,21,0.91304347826087,2,1,0,0,1,2,0,0,10,4,1,0,14,1,0,0,0,1,0,0,0,1,0,1,0.4,1,1,0.4,0,1,0,0,0
0,0,0,1,0,0,2,1,0,0,3,2,0.038461538461539,50,0,0,0,19,34,8,1,159,51,12,14,360,0.111111111111111,0,0.333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,3,1,0,0,5,2,0.03125,62,1,0,0,35,38,2,2,208,76,16,17,334,0.333333333333333,0,0,0,0,0,0,0,1,0,1,0,0.1,0,0.333333333333333,0,0,0,0,0
0,0,2,2,0,0,11,4,1,1,28,3,0.103448275862069,26,0,0,0,8,11,5,0,64,24,1,5,207,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0.25,1,0,0.25,0,0.25,0.108695652173913,0.25,1
1,0,2,1,0,0,11,2,2,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
0,0,9,6,3,0,41,10,2,2,57,13,0.866666666666667,2,0,0,0,1,3,0,0,8,2,1,1,14,1,1,0.4,0,1,0,0.2,0,1,0,1,0.4,1,1,0.2,0.4,0.8,0,0.2,0
0,0,2,1,0,0,9,3,1,0,14,3,0.065217391304348,43,0,0,0,13,22,5,2,98,38,6,6,171,1,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,1,0,1,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0
0,0,1,1,0,1,8,3,0,0,13,3,0.078947368421053,35,1,0,0,9,15,8,0,86,25,2,6,140,0.5,0,0.333333333333333,0,0,0,0,0,1,0,1,0,1,0,0,0,0.16,0,0,0
0,0,0,1,0,0,3,2,0,0,3,2,0.03448275862069,56,1,0,0,28,49,6,9,239,82,30,18,242,0.333333333333333,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.176470588235294,0,0.333333333333333,0
0,0,0,1,0,0,2,1,0,0,3,2,0.047619047619048,40,0,0,0,12,21,8,4,114,44,7,9,191,0.111111111111111,0,0.333333333333333,0,0,0,0,0,0.5,0.333333333333333,0.5,0.333333333333333,0,0,0,0,0.058823529411765,0,0.333333333333333,0
0,0,0,1,0,1,6,4,0,0,16,2,0.035714285714286,54,0,0,0,5,22,12,9,146,53,2,13,249,0.5,0.166666666666667,0.111111111111111,0.111111111111111,0,0,0,0,1,0.111111111111111,1,0.111111111111111,0,0,0,0,0.5,0,0.111111111111111,0
0,0,1,1,0,0,3,0,0,1,4,2,0.052631578947369,36,0,0,0,10,15,7,5,114,48,3,7,311,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0,0,0,0,0,0,0
0,0,0,2,0,0,4,2,0,0,8,2,0.016129032258065,122,0,3,0,13,65,30,16,362,135,8,28,711,0.25,0.2,0.071428571428572,0.214285714285714,0,0,0,0,1,0.071428571428572,1,0.071428571428572,0,0,0,0,0.214285714285714,0.157894736842105,0.071428571428572,0.285714285714286
0,0,0,1,0,0,3,2,0,0,6,2,0.05,38,0,1,1,9,14,4,2,91,39,12,8,300,0.5,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0,0
0,0,1,7,0,0,18,7,0,2,90,4,0.133333333333333,26,0,1,1,6,8,2,2,63,29,10,5,197,1,0.25,0,0.333333333333333,0,0,0,0,1,0,1,0,0.166666666666667,0,0,0,0.156862745098039,0,0.333333333333333,0
0,0,1,1,0,0,4,2,0,0,16,2,0.068965517241379,27,0,1,1,8,12,3,2,77,35,11,4,267,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,1,1,0,1,5,2,0,0,8,2,0.125,14,0,0,0,5,13,0,0,46,19,3,4,79,1,0.125,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.5,0,0.333333333333333,0,0.375,0.081967213114754,0.333333333333333,0.666666666666667
0,0,1,1,0,0,8,4,2,0,12,2,0.037037037037037,52,0,0,0,20,29,5,2,140,50,16,14,254,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.25,0.166666666666667,0.5,1,0.166666666666667,1,0.166666666666667,0.125,0,0.5,0,0.136363636363636,0.02970297029703,0.333333333333333,0.833333333333333
0,0,4,4,1,0,24,9,4,0,37,8,0.135593220338983,51,0,0,0,26,25,4,1,138,50,20,14,295,0.5,0,0.5,0,0.5,0.166666666666667,0.25,0.75,1,0.25,1,0.25,1,0,0.25,0,1,0,0.25,0
0,0,4,1,0,2,15,3,3,0,13,4,0.333333333333333,8,1,0,0,10,1,1,3,32,9,9,0,39,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0.333333333333333,1,0.230769230769231,0.333333333333333,1,1,0.230769230769231,0.333333333333333,1
0,0,14,10,5,0,66,23,2,2,139,18,0.947368421052632,1,0,0,0,1,1,0,0,4,1,1,1,7,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0,1,0.333333333333333,1,1,0.666666666666667,0,1,1,1,0.666666666666667
0,0,1,2,0,0,5,1,1,0,7,2,0.058823529411765,32,0,0,0,14,23,3,0,88,33,8,7,172,0.5,0,0,0,0.5,0,0,0,1,0,1,0,0.1,0,0.25,0,0.5,0,0,0
0,0,1,3,1,0,13,6,1,0,29,5,0.147058823529412,29,0,0,0,6,34,5,0,98,32,2,9,203,1,0.6,0.166666666666667,0.5,1,0,0.166666666666667,0,1,0.166666666666667,1,0.166666666666667,0.2,0,0.333333333333333,0,1,0.172413793103448,0.166666666666667,1
0,0,0,2,0,0,6,4,0,0,14,2,0.066666666666667,28,0,0,0,7,21,4,0,77,28,2,9,211,1,0.5,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0.6,0.375,0.333333333333333,1
0,0,1,5,0,0,20,9,0,4,59,8,0.242424242424242,25,0,0,0,6,29,4,0,83,25,2,8,145,1,0.5,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.2,0,0.333333333333333,0,1,0.208333333333333,0.333333333333333,0.666666666666667
0,0,10,14,2,0,66,23,10,1,108,20,0.8,5,0,0,0,2,7,0,0,18,9,2,0,43,1,0.722222222222222,0.1,1,1,0,0.1,0,1,0.2,1,0.2,0.833333333333333,0,1,0,1,0.8,0.1,0.4
0,0,1,1,0,1,5,2,0,0,10,2,0.117647058823529,15,0,0,0,8,7,1,2,43,19,5,3,86,0.25,0.142857142857143,0.285714285714286,0.857142857142857,0,0,0,0,1,0.142857142857143,1,0.142857142857143,1,0,0.142857142857143,0,0,0,0,0
0,0,0,1,0,0,3,1,0,0,4,5,0.09433962264151,48,0,0,0,17,27,8,2,142,53,13,9,267,0.25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.129032258064516,0,0,0
0,0,1,1,0,1,10,5,1,0,22,3,0.157894736842105,16,1,0,0,6,6,2,5,54,25,8,3,94,0.5,0,0,0,0.5,0,0,0,1,0,1,0,0.2,0,0.75,0,0.25,0.225352112676056,0.5,1
0,0,2,4,1,0,16,6,2,1,26,5,0.108695652173913,41,0,0,0,9,34,11,0,110,38,9,6,208,1,0.666666666666667,0,0,1,0.5,0,0,1,0,1,0,0.5,0.142857142857143,0.111111111111111,0.333333333333333,0.666666666666667,0.5,0,0.111111111111111
0,0,3,9,2,2,42,18,8,3,75,14,0.4,21,0,0,0,12,17,3,0,71,26,16,2,136,1,1,0.142857142857143,0.142857142857143,1,0.5,0.142857142857143,0.285714285714286,1,0.142857142857143,1,0.142857142857143,0.25,0,0.428571428571429,0,0.482758620689655,0.364864864864865,0.285714285714286,1
0,0,4,11,1,1,40,15,6,0,56,7,0.109375,57,0,0,0,12,29,9,7,141,56,19,9,199,1,0.5,0.333333333333333,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.4,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0
0,0,1,2,1,0,7,4,1,0,14,5,0.128205128205128,34,0,0,0,10,17,3,3,79,24,5,10,130,1,0.25,0.25,0.25,1,0,0.25,0,1,0.25,1,0.25,0.333333333333333,0,0.5,0,0.13953488372093,0,1,0
0,0,7,7,0,0,33,9,5,1,49,8,0.117647058823529,60,0,0,0,44,50,7,8,223,76,41,8,312,0.5,0.25,0.166666666666667,0.166666666666667,0.5,0.25,0.166666666666667,0.166666666666667,1,0.083333333333333,1,0.083333333333333,0.5,0.119047619047619,0.166666666666667,0.416666666666667,0.5,0.25,0.166666666666667,0.166666666666667
0,0,0,1,0,0,4,3,0,0,18,2,0.066666666666667,28,0,0,0,35,32,2,0,120,44,23,3,282,0.5,0,0.333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,0.075757575757576,0,0.333333333333333,0
0,0,3,2,1,0,16,5,3,0,19,6,0.6,4,0,0,0,6,3,1,0,16,3,3,0,15,1,0,0,0,1,0,0,0,1,0,1,0,0.5,0,1,0,1,0,0,0
0,0,0,1,0,0,2,1,0,0,7,2,0.071428571428572,26,0,0,0,34,32,1,1,120,45,22,3,289,0.055555555555556,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.038461538461539,0,0,0
0,0,4,1,1,0,15,5,4,0,19,5,0.384615384615385,8,0,0,0,10,4,1,0,33,13,9,0,61,1,0.2,0,0,1,0,0,0,1,0,1,0,0.375,0.2,1,0,0.260869565217391,0.205882352941176,1,0
0,0,0,1,0,1,4,2,0,0,3,2,0.071428571428572,26,0,0,0,34,32,1,0,118,44,22,3,293,0.5,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0.023076923076923,0,0.333333333333333,0
0,0,0,1,0,0,4,3,0,0,18,2,0.051282051282051,37,0,0,0,34,34,4,2,143,51,23,4,284,0.5,0.25,0,0.2,0,0,0,0,1,0,1,0,0,0,0,0,0.070422535211268,0,0.4,0
0,0,0,1,1,0,6,3,0,0,3,5,0.119047619047619,37,0,0,0,34,33,4,0,141,51,23,5,296,0.333333333333333,0,0.6,0,0,0,0,0,1,0.2,1,0.2,0,0,0,0,0.02158273381295,0,0.4,0
0,0,3,1,0,1,12,4,3,0,14,2,0.105263157894737,17,0,0,0,23,8,3,8,89,40,25,0,125,1,0,0,0,1,0,0,0,1,0,1,0,0.12,0,0,0,0.106870229007634,0,1,0
0,0,0,1,0,0,4,3,0,0,18,2,0.076923076923077,24,0,0,0,11,8,3,1,59,28,14,4,125,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.16,0.123456790123457,0,1
0,0,6,9,1,0,46,17,3,5,105,14,0.933333333333333,1,0,0,0,1,1,0,0,4,1,1,1,5,1,1,0.5,0,1,0,0,0,1,0.25,1,0.5,1,0.833333333333333,0.25,0.25,1,1,0,0.75
0,0,2,10,1,1,30,13,0,2,94,7,0.269230769230769,19,0,0,0,8,11,2,0,58,21,6,9,149,1,1,0.2,0.2,0,0,0,0,1,0.2,1,0.2,1,0,0.2,0,0,0,0,0
0,0,1,3,0,0,15,5,0,3,55,5,0.294117647058824,12,0,0,0,4,5,1,1,40,15,3,6,75,1,0.75,0,0.5,0,0,0,0,1,0,1,0,0.2,0,0,0,0.375,0.256410256410256,0,0.75
0,0,1,8,1,1,25,12,0,1,74,6,0.31578947368421,13,0,0,0,5,6,1,0,37,13,3,6,108,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,0.378787878787879,0,1,0
0,0,1,2,0,0,10,4,1,1,19,4,0.235294117647059,13,0,0,0,7,7,1,5,45,18,5,3,76,1,0,0,0,0.5,0,0,0,1,0,1,0,0.166666666666667,0,0,0,0.333333333333333,0.228070175438596,0,1
0,0,1,2,0,0,17,7,1,2,19,6,0.352941176470588,11,0,0,0,7,7,1,5,38,15,5,2,76,1,0,0,0,0.5,0,0,0,1,0,1,0,0.166666666666667,0,0,0,0.333333333333333,0.228070175438596,0,1
0,0,1,1,0,0,5,2,1,0,8,2,0.117647058823529,15,0,0,0,7,8,1,5,50,20,5,4,87,0.5,0,0,0,0.5,0,0,0,1,0,1,0,0.166666666666667,0,0,0,0.333333333333333,0.105263157894737,0,1
0,0,0,6,1,0,14,6,0,0,30,5,0.052083333333333,91,0,0,1,35,78,16,8,274,86,4,17,462,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.09051724137931,0,0.5,0
0,0,1,1,0,0,3,1,0,0,5,2,0.032786885245902,59,0,0,0,14,24,9,7,181,64,9,9,288,0.25,0,0,0,0,0,0,0,1,0,1,0,0.5,0,0,0,0.5,0,0,0
0,0,1,4,0,0,15,8,1,1,38,4,0.133333333333333,26,0,0,0,10,26,3,2,104,41,11,6,205,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,1,0,0.333333333333333,0
0,0,0,1,0,0,3,2,0,0,6,2,0.033898305084746,57,0,4,0,0,57,4,3,201,69,0,12,247,0.333333333333333,0.03125,0,0.916666666666667,0,0,0,0,1,0,1,0,0,0,0,0,0.045454545454546,0.030612244897959,0.666666666666667,1
0,0,1,1,0,0,4,1,0,1,4,3,0.2,12,0,0,0,3,13,0,0,41,17,3,1,66,0.083333333333333,0,0.857142857142857,0,0,0,0,0,1,0,1,0,1,0,0,0,0.142857142857143,0.054054054054054,0.428571428571429,1
0,0,4,25,0,0,64,28,4,0,122,16,0.484848484848485,17,0,0,0,1,18,0,0,58,18,0,2,105,1,1,0,0,1,0,0,0,1,0.0625,1,0,1,0,0,0,1,0.51,0,1
0,0,0,16,1,0,40,17,0,1,60,15,0.75,5,0,0,0,0,8,0,0,23,4,0,2,34,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.916666666666667,0.75,0,1
0,0,0,1,0,0,3,2,0,0,6,2,0.012658227848101,156,0,0,0,23,86,40,14,425,142,0,28,622,0.5,0.022222222222222,0.08,0.6,0,0,0,0,1,0.04,1,0.04,0,0,0,0,0.020689655172414,0,1,0
0,0,1,5,1,0,15,5,0,1,27,5,0.090909090909091,50,0,0,0,4,32,7,2,144,62,7,16,278,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.333333333333333,0.333333333333333
0,0,1,6,1,0,18,6,0,2,36,7,0.106060606060606,59,0,0,0,7,41,8,2,202,87,8,21,352,1,0.1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,1,0.3,0.333333333333333,0.333333333333333
0,0,0,1,0,1,6,2,0,0,11,2,0.0625,30,0,0,0,3,47,4,1,132,53,0,4,347,0.5,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0,0
0,0,0,2,0,0,7,3,1,0,11,6,0.2,24,0,0,0,2,13,0,0,43,16,3,4,88,0.25,0.2,0.2,0.4,0.25,0,0.2,0,0.5,0.2,0.5,0.2,0,0,0,0,0.25,0.130434782608696,0.2,0.6
0,0,0,1,0,0,2,1,0,0,3,2,0.086956521739131,21,0,1,0,2,9,1,1,49,18,4,3,96,0.125,0,0.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0.090909090909091,0,1,0
0,0,1,1,0,1,11,3,1,0,17,3,0.130434782608696,20,0,1,0,3,9,1,0,42,16,5,3,73,0.5,0.25,0.4,0.6,0.5,0,0.4,0,1,0.2,1,0.2,0.5,0,0.4,0,0.307692307692308,0.212121212121212,0.6,1
0,0,1,1,0,0,6,3,1,0,15,2,0.055555555555556,34,0,0,0,9,18,8,4,108,45,10,7,214,0.5,0,0,0,0.5,0,0,0,1,0,1,0,0.125,0,0.333333333333333,0,0.090361445783133,0,1,0
0,0,4,3,0,0,16,4,4,0,25,2,0.095238095238095,19,0,0,0,18,5,1,8,62,18,13,0,69,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0.25,0.266666666666667,0,1,0,1,0.254237288135593,0.25,1
0,0,1,1,0,0,6,3,1,0,7,2,0.071428571428572,26,0,0,0,12,4,2,5,67,24,12,2,83,1,0.25,0.333333333333333,1,0.25,0,1,0,1,0.333333333333333,1,0.333333333333333,0.2,0,1,0,0.12962962962963,0,1,0
0,0,0,1,0,0,3,2,0,0,3,2,0.036363636363636,53,1,0,0,20,31,10,3,168,76,32,10,275,0.25,0.125,0.2,0.4,0,0,0,0,0.5,0.2,0.5,0.2,0,0,0,0,0,0,0,0
0,0,2,3,0,0,10,3,2,0,18,2,0.071428571428572,26,0,0,0,12,11,6,1,72,21,11,1,131,1,0.125,0,0,1,0,0,0,1,0,1,0,1,0.076923076923077,0,1,0.571428571428571,0.222222222222222,0,0.666666666666667
0,0,0,1,0,0,6,0,0,0,4,2,0.071428571428572,26,0,0,0,14,13,6,1,75,24,13,1,145,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0.5,0.176470588235294,0,0
0,0,1,8,0,0,23,12,5,1,43,9,0.6,6,0,0,0,2,6,0,0,20,12,6,0,41,1,1,0,0.2,1,1,0,0.2,1,0.2,1,0,1,0,0.2,0,1,0.481481481481482,0,1
0,0,0,1,0,0,3,2,1,0,7,2,0.142857142857143,12,0,0,0,1,12,0,0,34,20,9,1,65,1,0,0.2,0,1,0,0.2,0,1,0.2,1,0.2,0,0,0,0,0.086956521739131,0,1,0
0,0,12,2,2,3,50,13,12,0,63,8,0.228571428571429,27,2,0,0,1,9,2,0,62,26,0,5,94,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
0,0,0,1,1,0,8,4,0,0,3,4,0.2,16,2,0,0,6,6,2,0,46,19,4,5,38,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.157894736842105,0,0.5,0
0,0,0,3,0,0,9,3,0,3,18,4,0.285714285714286,10,0,0,0,1,4,1,0,30,14,1,4,39,0.5,0,0.333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,0.230769230769231,0,0.666666666666667,0
0,0,1,2,0,1,11,4,1,0,16,2,0.066666666666667,28,2,0,0,10,10,2,7,93,40,9,8,119,0.2,0.166666666666667,0.5,0.25,0.25,0,0,0,1,0,1,0,0.090909090909091,0,0.25,0,0.2,0.113636363636364,0.25,0.5
0,0,1,1,0,1,4,1,0,0,4,2,0.018181818181818,108,1,0,0,9,71,15,19,329,135,1,32,782,0.333333333333333,0,0.142857142857143,0,0,0,0,0,1,0.142857142857143,1,0.142857142857143,1,0,0.142857142857143,0,1,0.058823529411765,0.142857142857143,0.142857142857143
0,0,3,4,3,4,29,12,0,0,85,12,0.148148148148148,69,1,0,0,6,64,11,6,230,91,0,21,685,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,6,1,0,0,21,9,5,0,36,2,0.055555555555556,34,0,0,0,10,20,7,5,121,49,8,8,275,0.5,0.333333333333333,0.125,0.25,0.5,0,0.125,0,0.5,0.125,0.5,0.125,0.5,0,0.125,0,0.5,0,0.125,0
0,0,1,1,0,1,6,2,1,0,11,2,0.2,8,0,0,0,3,4,1,3,22,8,3,1,38,1,0,0.25,0,1,0,0.25,0,0.5,0.5,1,0.25,0.25,0,1,0,0.5,0,0.5,0
0,0,6,24,1,4,86,34,3,8,121,16,0.192771084337349,67,0,1,0,13,44,11,3,206,73,10,20,334,1,0.666666666666667,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,1,1,0,0,4,2,0,0,6,2,0.052631578947369,36,0,0,0,31,28,9,0,131,20,5,6,173,0.333333333333333,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.105263157894737,0,1,0
0,0,7,1,1,4,30,7,7,0,28,9,0.818181818181818,2,0,0,0,4,4,0,2,14,3,3,0,34,1,0,0.2,0,1,0,0.2,0,1,0.2,1,0.2,0.636363636363636,0,1,0,0.636363636363636,0,1,0
0,0,1,1,0,1,7,2,0,0,12,2,0.090909090909091,20,0,0,0,12,7,5,4,78,24,5,4,100,0.181818181818182,0,0.857142857142857,0,0,0,0,0,1,0.142857142857143,1,0.142857142857143,0.125,0,0.714285714285714,0,0.116883116883117,0,1,0
0,0,5,2,0,0,29,5,3,2,38,4,0.666666666666667,2,0,0,0,1,1,0,0,13,3,0,1,19,1,0,0,0,1,0,0,0,1,0,1,1,0.833333333333333,0,1,0,0.85,0,1,0
